"Address","total_calls","first_call","last_call","Zip","median_age"
"1244 3RD AVE N",2,2022-08-27,2022-10-31,37208,26
"1250 FOSTER AVE",2,2022-01-13,2024-11-15,37210,15.5
"126 3RD AVE N",2,2025-03-12,2025-07-04,37201,24
"127 ROSA L PARKS BLVD",2,2024-05-21,2025-03-27,37203,49
"127 UNIVERSITY CT",2,2022-11-12,2025-10-10,37210,25
"128 2ND AVE N",2,2024-07-04,2025-12-20,37201,27
"128 LAFAYETTE ST",2,2022-02-04,2022-07-13,37210,52.5
"129 2ND AVE N",2,2022-11-28,2025-06-04,37201,32.5
"12TH AVE S / MCGAVOCK ST",2,2022-06-17,2022-08-05,37203,38
"130 3RD AVE N",2,2024-05-04,2025-07-13,37201,47
"1300 21ST AVE S",2,2022-11-16,2024-09-06,37212,18.5
"1300 ANTIOCH PIKE",2,2022-08-29,2025-10-24,37211,56
"1300 GALLATIN PIKE N",2,2021-11-08,2024-05-25,37115,34
"1301 NEELYS BEND RD",2,2021-07-15,2021-07-29,37115,46
"1305 BESSIE AVE",2,2022-12-12,2022-12-14,37207,30.5
"1305 BUSIRIS DR",2,2022-11-06,2024-12-23,37076,29
"1306 WINTHORNE DR",2,2021-03-10,2024-05-16,37217,33
"1307 EDGEHILL AVE",2,2024-08-01,2024-09-28,37212,15
"1307 PIERCE RD",2,2022-04-12,2022-04-16,37115,41
"131 GALLATIN PIKE S",2,2021-10-30,2022-03-28,37115,27.5
"1310 24TH AVE S",2,2022-08-19,2024-06-15,37212,30.5
"1312 ZERMATT AVE",2,2022-01-27,2022-01-29,37211,32
"1313 51ST AVE N",2,2021-02-03,2021-05-21,37209,44
"1319 QUAIL VALLEY RD",2,2025-01-22,2025-06-12,37214,49
"1330 VULTEE BLVD",2,2021-11-06,2025-04-13,37217,36.5
"134 LAFAYETTE ST",2,2021-08-22,2022-12-01,37210,34
"135 FERN AVE",2,2022-03-08,2022-03-09,37228,31
"135 HICKORY TRACE DR",2,2021-05-22,2024-08-25,37211,42.5
"136 VILLAGE GREEN DR",2,2021-10-10,2021-10-11,37217,30
"1360 11TH AVE S",2,2021-03-06,2021-03-24,37203,26
"138 GALLATIN PIKE S",2,2021-08-07,2024-10-10,37115,34
"138 SCENIC VIEW RD",2,2021-04-09,2024-03-17,37138,NA
"1382 RURAL HILL RD",2,2021-04-09,2022-10-06,37013,24.5
"1384 14TH AVE S",2,2025-01-10,2025-05-09,37212,40
"139 JACKSONIAN DR",2,2021-05-02,2021-05-03,37076,48
"1397 FLORENCE AVE",2,2024-08-12,2024-11-02,37115,38
"14 CLAIBORNE ST",2,2025-03-30,2025-07-02,37210,32.5
"14 UNIVERSITY CT",2,2024-11-15,2024-12-08,37210,21
"1400 WOODLAND ST",2,2021-07-29,2025-06-01,37206,37
"14016 OLD HICKORY BLVD",2,2022-10-30,2025-08-07,37013,35.5
"1402 IRELAND ST",2,2021-05-26,2022-07-09,37208,51
"1403 DOUBLETREE LN",2,2022-10-02,2022-10-03,37217,21
"1403 HEMLOCK AVE",2,2021-08-04,2021-09-19,37216,43
"1405 IRELAND ST",2,2024-05-03,2025-05-27,37208,42.5
"1408 9TH AVE N",2,2021-07-05,2022-09-24,37208,56
"1408 ELLISTON ST",2,2021-01-04,2021-11-04,37138,58
"1408 HICKORY HOLLOW TER",2,2021-05-21,2021-08-04,37013,34
"1410 23RD AVE N",2,2021-12-30,2025-06-02,37208,41.5
"1411 IRELAND ST",2,2021-01-11,2025-04-16,37208,45
"1411 JACKSON ST",2,2024-01-19,2024-09-23,37208,49
"142 CHARLES E DAVIS BLVD",2,2021-09-26,2024-08-10,37210,24
"142 SADDLE TREE DR",2,2021-08-20,2021-10-18,37076,45
"1420 DONELSON PIKE",2,2024-07-26,2025-10-03,37217,38
"1425 PELLICAN PT",2,2021-06-12,2021-12-26,37115,47
"1431 DICKERSON PIKE",2,2021-08-10,2022-04-23,37207,35.5
"144 LAFAYETTE ST",2,2022-02-19,2022-06-09,37210,35
"146 SOUTHRIDGE DR",2,2021-11-10,2022-11-03,37207,47
"149 HICKORY HOLLOW TER",2,2022-04-27,2022-05-13,37013,26.5
"14TH AVE N / BROADWAY",2,2021-10-13,2022-12-20,37203,57
"1500 BELL RD",2,2024-11-06,2026-01-03,37013,2
"1500 LEBANON PIKE",2,2022-07-03,2022-08-12,37210,29
"15001 OLD HICKORY BLVD",2,2022-07-28,2025-05-25,37211,42
"1501 18TH AVE S",2,2022-04-22,2025-03-22,37212,18.5
"1501 ENSLEY BLVD",2,2022-02-05,2022-06-23,37210,35.5
"1504 FATHERLAND ST",2,2021-01-10,2021-03-14,37206,29
"1506 9TH AVE N",2,2021-11-08,2024-10-04,37208,51
"1508 DICKERSON PIKE",2,2022-02-28,2022-08-04,37207,43.5
"151 STONERS GLEN DR",2,2022-10-15,2022-10-29,37076,72.5
"15109 OLD HICKORY BLVD",2,2022-08-01,2024-08-20,37211,39.5
"1511 BERRY ST",2,2021-02-11,2021-03-25,37138,33
"1513 ROBINSON RD",2,2021-08-07,2025-03-25,37138,40
"1514 OCOEE TRL",2,2021-12-27,2024-02-14,37115,44
"1515 WEDGEWOOD AVE",2,2022-08-28,2022-12-13,37212,31.5
"1518 DOUBLETREE LN",2,2021-12-19,2022-03-13,37217,17
"152 CHARLES E DAVIS BLVD",2,2021-10-10,2022-07-18,37210,38
"1528 9TH AVE N",2,2024-08-25,2025-02-26,37208,35
"1530 DELTA AVE",2,2024-01-23,2024-09-18,37208,52
"1536 9TH AVE N",2,2021-04-01,2022-06-20,37208,38
"154 2ND AVE N",2,2024-05-12,2025-11-16,37201,22
"154 MCGAVOCK PIKE",2,2024-05-18,2025-09-26,37214,40.5
"1541 MEADOW BEND DR",2,2022-05-27,2025-03-29,37115,46.5
"155 LAFAYETTE ST",2,2024-03-09,2024-08-20,37210,53
"15544 OLD HICKORY BLVD",2,2021-11-06,2024-09-12,37211,37
"1584 DELTA AVE",2,2024-08-16,2024-09-14,37208,50.5
"1590 DELTA AVE",2,2022-11-15,2022-12-01,37208,20
"1592 9TH AVE N",2,2022-04-16,2022-07-28,37208,21
"1596 DELTA AVE",2,2024-01-04,2025-01-12,37208,68
"160 ANTIOCH PIKE",2,2022-02-08,2024-08-01,37211,14
"1601 14TH AVE N",2,2021-11-29,2022-03-08,37208,60
"1601 21ST AVE S",2,2022-10-06,2025-04-26,37232,55.5
"1601 ANTIOCH PIKE",2,2025-04-29,2025-11-23,37013,30.5
"1605 12TH AVE N",2,2021-04-14,2024-04-14,37208,41.5
"1609 ROSA L PARKS BLVD",2,2021-01-16,2025-01-05,37208,62.5
"1610 CHURCH ST",2,2022-01-14,2022-11-21,37203,31
"1612 14TH AVE N",2,2025-06-09,2025-12-24,37208,35
"1613 DORCHESTER AVE",2,2025-08-13,2025-11-17,37216,31
"1615 14TH AVE N",2,2022-04-26,2022-04-29,37208,56
"1615 GALLATIN PIKE N",2,2021-07-15,2021-08-26,37115,27
"1616 22ND AVE N",2,2024-05-08,2024-05-09,37208,37
"1616 BELL RD",2,2022-10-16,2024-05-05,37211,27.5
"1617 ESSEX AVE",2,2022-05-26,2022-11-12,37216,25
"1618 17TH AVE S",2,2025-04-18,2025-10-31,37212,27.5
"1618 BUCHANAN ST",2,2024-01-24,2025-07-27,37208,37.5
"162 PRINTERS ALY",2,2021-01-10,2024-07-31,37219,37.5
"1631 ELM HILL PIKE",2,2025-01-25,2025-04-25,37210,46
"164 CHARLES E DAVIS BLVD",2,2021-03-25,2024-01-04,37210,27
"165 FAIN ST",2,2022-08-25,2022-10-03,37210,35
"166 ANTIOCH PIKE",2,2022-03-01,2022-05-09,37211,37.5
"166 CHARLES E DAVIS BLVD",2,2022-07-14,2022-08-15,37210,20.5
"1672 ANTIOCH PIKE",2,2021-07-09,2022-05-24,37013,34
"168 CHARLES E DAVIS BLVD",2,2024-02-20,2025-04-11,37210,45
"169 PAINTER DR",2,2024-09-25,2024-12-27,37013,1
"17 CARROLL ST",2,2022-06-18,2022-10-22,37210,39.5
"1700 STATE ST",2,2022-05-07,2025-09-20,37203,44
"1700 TAMMANY DR",2,2022-12-03,2024-09-30,37206,NA
"1701 JACKSON ST",2,2022-10-30,2024-02-27,37208,19
"1704 CHARLOTTE AVE",2,2024-07-25,2024-09-12,37203,42
"1714 SEIFRIED ST",2,2025-03-03,2025-05-20,37208,34.5
"1715 CASS ST",2,2021-07-04,2022-10-17,37208,29
"1717 10TH AV N",2,2021-01-14,2021-01-14,37208,35
"1719 GALLATIN PIKE N",2,2024-09-23,2025-07-19,37115,43.5
"1732 24TH AVE N",2,2025-07-25,2025-09-24,37208,58
"1764 GALLATIN PIKE N",2,2021-06-22,2021-09-28,37115,38
"1777 GALLATIN PIKE N",2,2025-05-31,2025-08-31,37115,47.5
"1787 GALLATIN PIKE N",2,2024-05-30,2025-07-06,37115,38.5
"1791 GALLATIN PIKE N",2,2022-01-12,2025-06-15,37115,35.5
"1799 GALLATIN PIKE N",2,2022-11-13,2025-05-31,37115,33
"180 CHARLES E DAVIS BLVD",2,2024-11-02,2025-08-07,37210,41
"1800 DR D B TODD JR BLVD",2,2022-11-03,2024-04-09,37208,40
"1800 STRATFORD AVE",2,2021-05-10,2025-10-06,37216,15
"1800 WILSON CAMP CIR",2,2022-01-13,2022-11-03,37115,22.5
"1801 JEFFERSON ST",2,2021-06-03,2024-02-01,37208,29.5
"1803 BROADWAY",2,2022-03-30,2024-05-26,37203,20
"1804 ANTIOCH PIKE",2,2021-09-26,2025-01-11,37013,29.5
"1805 25TH AVE N",2,2021-09-19,2024-09-27,37208,63.5
"1805 DICKERSON PIKE",2,2021-04-24,2022-08-02,37207,32.5
"1809 WEST END AVE",2,2021-09-17,2025-05-28,37203,27
"1814 GALLATIN PIKE N",2,2022-01-28,2025-03-21,37115,42
"1815 ELIZABETH RD",2,2021-07-10,2021-12-11,37218,43
"1816 DIVISION ST",2,2022-08-26,2022-09-11,37203,33
"1819 15TH AVE N",2,2022-02-20,2022-12-14,37208,42.5
"1820 WEST END AVE",2,2021-03-26,2024-11-28,37203,39
"1822 JOY CIR",2,2021-05-26,2021-10-09,37207,24.5
"184 BRITISH WOODS DR",2,2021-01-05,2021-10-21,37217,45.5
"1900 DAVIDSON ST",2,2022-03-26,2022-11-08,37206,34
"1900 ZERMATT AVE",2,2022-06-04,2022-06-12,37211,22.5
"1901 DICKERSON PIKE",2,2022-04-24,2022-05-23,37207,25.5
"1901 DR D B TODD JR BLVD",2,2021-12-15,2022-05-07,37208,45.5
"1901 MURFREESBORO PIKE",2,2021-08-10,2024-05-02,37217,35
"1905 DICKERSON PIKE",2,2022-05-08,2022-07-10,37207,45
"1906 CHARLOTTE AVE",2,2021-09-06,2025-09-18,37203,36
"1907 DIVISION ST",2,2022-04-03,2022-09-24,37203,22
"1909 15TH AVE S",2,2022-10-16,2025-03-02,37212,31
"1910 HERMAN ST",2,2022-01-23,2024-03-24,37208,49
"1910 HORTON AVE",2,2021-03-02,2025-12-05,37212,18
"1912 HEIMAN ST",2,2022-03-02,2022-03-03,37208,54
"1916 KAREN DR",2,2024-11-06,2025-02-01,37217,23
"1920 14TH AVE N",2,2021-04-26,2021-04-26,37208,28
"1921 GREENWOOD AVE",2,2021-08-06,2025-01-15,37206,29
"194 CHARLES E DAVIS BLVD",2,2021-06-17,2024-12-26,37210,33.5
"196 OLD TUSCULUM RD",2,2022-04-13,2025-08-26,37013,48.5
"197 HAYWOOD LN",2,2022-12-25,2024-11-14,37013,34.5
"1975 MURFREESBORO PIKE",2,2024-09-10,2024-09-23,37217,28.5
"20 RUTLEDGE ST",2,2022-08-04,2025-08-16,37210,33.5
"200 HILLSIDE COTTAGE LN",2,2024-10-05,2025-07-21,37207,27.5
"200 PITTS AVE",2,2021-09-06,2022-07-21,37138,17.5
"2000 CHURCH ST",2,2022-04-08,2024-06-24,37203,6
"2001 BELMONT BLVD",2,2021-08-29,2024-02-13,37212,30
"2005 FORREST GREEN DR",2,2021-09-14,2022-12-10,37216,40
"2008 ZERMATT AVE",2,2025-01-01,2025-01-11,37211,40
"201 BELLE VALLEY DR",2,2022-06-03,2022-07-24,37209,38
"201 E PALESTINE AVE",2,2021-09-13,2024-07-14,37115,25
"201 GALLATIN PIKE S",2,2021-02-24,2022-10-04,37115,41.5
"201 RYBURN DR",2,2024-01-06,2024-01-06,37138,NA
"2010 GALLATIN PIKE N",2,2022-08-12,2024-03-02,37115,38.5
"2010 WEST END AVE",2,2025-05-25,2025-11-09,37203,28
"2011 12TH AVE N",2,2022-02-27,2022-03-11,37208,55
"2011 15TH AVE S",2,2024-02-19,2024-10-03,37212,19
"2011 8TH AVE S",2,2025-10-06,2025-12-11,37204,55
"2016 CLINTONDALE DR",2,2024-07-19,2024-07-24,37218,37
"202 BELLE VALLEY DR",2,2021-10-13,2022-02-25,37209,26
"202 MONCRIEF AVE",2,2021-03-11,2021-08-08,37072,45
"202 NEELYS BEND RD",2,2025-07-21,2025-08-07,37115,34
"202 SUMMIT VIEW DR",2,2022-03-28,2024-02-02,37027,33
"2024 WAGONDALE WAY",2,2021-04-11,2021-04-17,37013,44
"203 BROOKE CASTLE DR",2,2024-09-08,2025-08-15,37076,29
"203 SEALEY DR",2,2025-05-13,2025-07-01,37115,30
"2032 FRANKLIN LIMESTONE CT",2,2021-08-12,2021-09-03,37217,41.5
"2034 HOBSON PIKE",2,2021-10-28,2021-11-26,37013,37
"2036 RANSOM PL",2,2021-06-04,2021-06-08,37217,34
"204 3RD AVE S",2,2022-11-13,2024-07-07,37201,30.5
"204 PRINCE AVE",2,2024-01-09,2024-01-21,37207,41
"204 RANDY RD",2,2025-12-05,2025-12-05,37115,54
"2049 WILLIAMS VALLEY DR",2,2024-03-06,2025-04-15,37115,27.5
"205 GATEWOOD AVE",2,2022-04-28,2022-04-29,37207,31
"207 30TH ST",2,2025-06-23,2025-07-25,37138,59
"207 BROADWAY",2,2022-02-24,2025-10-21,37201,44
"207 PRINTERS ALY",2,2022-05-05,2024-12-21,37201,32
"208 E OLD HICKORY BLVD",2,2021-09-28,2022-03-13,37115,37
"208 HAYNES PARK DR",2,2021-07-08,2025-05-18,37218,24.5
"2087 HOBSON PIKE",2,2021-11-08,2025-03-06,37204,12.5
"209 DANYACREST DR",2,2022-01-16,2022-10-23,37214,36.5
"21 VAUGHNS GAP RD",2,2021-07-18,2022-02-08,37205,60
"210 MOLLOY ST",2,2022-06-04,2025-06-16,37201,48
"210 STOCKYARD ST",2,2022-04-06,2024-05-28,37201,37
"2101 JONES CIR",2,2022-09-09,2022-10-01,37207,34.5
"2104 GALLATIN PIKE N",2,2022-01-28,2022-09-07,37115,29
"2108 BUENA VISTA PIKE",2,2024-10-03,2024-11-04,37218,18
"2108 HAYES ST",2,2021-04-05,2022-05-21,37203,31
"211 NIX DR",2,2021-09-23,2022-09-10,37115,28
"211 S 10TH ST",2,2022-06-12,2024-12-20,37206,28
"212 CHESAPEAKE PL",2,2022-09-20,2022-10-07,37207,29
"2122 UTOPIA AVE",2,2021-10-25,2022-11-28,37211,52
"2125 26TH AVE N",2,2022-06-29,2022-11-21,37208,24
"2127 BELCOURT AVE",2,2022-05-20,2022-08-22,37212,46
"213 JOYNER AVE",2,2025-07-05,2025-08-09,37210,35
"213 NIX DR",2,2022-03-23,2022-03-26,37115,25
"2131 ABBOTT MARTIN RD",2,2021-08-29,2024-12-23,37215,45.5
"2136 CENTURY FARMS PKWY",2,2025-08-14,2025-12-11,37013,45.5
"214 CHARLES E DAVIS BLVD",2,2021-08-23,2024-05-15,37210,50
"2146 JUNE DR",2,2024-11-22,2024-12-01,37214,53
"2174 GALLATIN PIKE N",2,2021-03-30,2021-04-15,37115,41
"2181 NOLENSVILLE PIKE",2,2021-08-17,2024-09-01,37211,40.5
"22 WHITE BRIDGE PIKE",2,2021-08-04,2024-10-14,37205,31
"220 CHESAPEAKE PL",2,2025-07-17,2025-07-17,37207,59
"220 CROSSINGS PL",2,2021-09-20,2022-07-22,37013,42
"220 GIFFORD PL",2,2024-06-20,2024-12-15,37080,53
"220 SPENCE LN",2,2021-10-04,2021-10-16,37210,36
"220 W MAPLEWOOD LN",2,2021-10-12,2022-03-15,37207,61.5
"2200 CHARLOTTE AVE",2,2021-07-09,2021-08-10,37203,NA
"2209 14TH AVE N",2,2024-08-08,2024-09-03,37208,60
"221 2ND AVE N",2,2022-04-06,2025-05-17,37201,38
"2211 WEST END AVE",2,2022-08-28,2025-11-16,37240,21
"2221 ELLISTON PL",2,2025-11-22,2025-11-22,37203,31
"223 BONNALYNN DR",2,2024-01-27,2024-05-11,37076,22
"2231 26TH AVE N",2,2024-02-26,2024-05-29,37208,44.5
"2235 GRANDVIEW AVE",2,2024-01-21,2024-02-02,37211,27.5
"224 SOUTHWOOD PARK PL",2,2024-03-23,2024-05-24,37217,45
"2244 MURFREESBORO PIKE",2,2021-10-09,2025-06-14,37217,38
"225 WALDEN VILLAGE LN",2,2021-08-23,2022-08-26,37210,42
"226 PLUM NELLY CIR",2,2021-12-09,2022-02-03,37027,23
"226 RIDGEWAY DR",2,2022-09-26,2022-10-15,37214,47.5
"227 SUSANNAH DR",2,2024-11-09,2025-01-13,37209,22
"230 RUDY CIR",2,2024-06-02,2025-06-20,37214,NA
"2301 LEBANON PIKE",2,2022-08-07,2025-04-22,37214,20.5
"2302 LLOYD AVE",2,2022-12-11,2024-01-21,37218,37
"2304 MURFREESBORO PIKE",2,2022-03-30,2024-06-02,37217,37.5
"2308 VANDERBILT PL",2,2024-03-30,2025-09-05,37212,20.5
"231 6TH AVE N",2,2022-05-03,2025-11-07,37219,33
"231 GIFFORD PL",2,2021-03-30,2021-06-08,37080,57.5
"2312 ELLISTON PL",2,2024-02-15,2024-02-15,37203,29
"2312 MURFREESBORO PIKE",2,2022-12-18,2024-05-14,37217,63
"2336 WOODRIDGE DR",2,2022-04-15,2022-09-22,37207,36.5
"234 THOMPSON LN",2,2021-07-04,2021-07-18,37211,34
"2350 ELM HILL PKE",2,2021-01-28,2021-02-01,37214,28.5
"237 BURNING TREE DR",2,2022-01-29,2024-10-16,37076,36.5
"237 NUNLEY DR",2,2021-08-15,2021-09-26,37211,38
"240 GRAYLYNN DR",2,2021-10-22,2021-11-15,37214,51.5
"240 JACKSONIAN DR",2,2021-08-25,2021-09-14,37076,51
"240 N 1ST ST",2,2021-04-10,2024-04-19,37213,52
"2400 EDEN ST",2,2022-12-15,2022-12-16,37208,40
"2400 WEST END AVE",2,2025-11-01,2025-11-09,37203,21
"2401 8TH AVE S",2,2021-07-17,2025-07-03,37204,39.5
"2407 DICKERSON PIKE",2,2024-05-02,2025-04-27,37207,30
"2424 CHARLOTTE AVE",2,2021-03-24,2024-11-14,37203,43
"2425 MUSIC VALLEY DR",2,2021-04-26,2021-09-29,37214,31.5
"2441 BAYVIEW DR",2,2024-05-20,2024-08-24,37217,21
"2442 25TH AVE N",2,2024-11-20,2025-07-21,37208,45
"245 NEELYS BEND RD",2,2025-10-28,2025-11-24,37115,46
"2460 MUSIC VALLEY DR",2,2021-01-11,2022-06-16,37214,32.5
"247 HARPER RIDGE PL",2,2024-02-09,2025-08-02,37013,18
"2471 25TH AVE N",2,2022-11-14,2025-05-12,37208,55.5
"250 25TH AVE N",2,2022-09-16,2022-11-03,37203,68
"250 BECKLEA DR",2,2022-09-02,2024-02-03,37115,41
"2506 MUSIC VALLEY DR",2,2022-11-17,2024-10-22,37214,51
"251 NORTHCREEK BLVD",2,2022-03-12,2022-08-14,37072,39.5
"2516 GALLATIN AVE",2,2021-06-29,2024-02-20,37206,29.5
"2516 WINFORD AVE",2,2021-04-05,2021-09-30,37211,49
"2517 ALLENWOOD DR",2,2021-12-01,2022-09-29,37207,41.5
"2531 ELM HILL PIKE",2,2021-12-30,2022-07-29,37214,53
"2537 26TH AVE N",2,2025-03-31,2025-04-01,37208,41.5
"254 HARPER RIDGE PL",2,2021-05-19,2021-07-09,37013,38
"254 NEELYS BEND RD",2,2021-08-18,2022-04-30,37115,63
"2545 BLAIR BLVD",2,2021-04-21,2021-06-29,37212,34.5
"2555 WEST END AVE",2,2021-10-17,2022-07-18,37203,25
"256 STEWARTS FERRY PIKE",2,2021-12-09,2021-12-26,37214,41.5
"2572 MURFREESBORO PIKE",2,2021-10-08,2022-12-03,37217,47.5
"258 BECKLEA DR",2,2024-04-13,2025-05-19,37115,64.5
"2589 WHITES CREEK PKE",2,2021-01-20,2021-01-24,37207,44
"26 CENTURY BLVD",2,2021-05-24,2025-01-02,37214,53.5
"26 UNIVERSITY CT",2,2024-03-14,2024-06-11,37210,40
"2600 CLARKSVILLE PIKE",2,2025-05-30,2025-11-02,37208,38
"2600 GALLATIN AVE",2,2024-02-05,2024-10-25,37206,43
"2601 GALLATIN AVE",2,2022-08-16,2024-04-24,37216,39
"2604 BUCHANAN ST",2,2021-10-12,2022-02-01,37208,42
"2609 FLAMINGO DR",2,2024-04-03,2024-10-30,37207,35
"2609 LIVE OAK RD",2,2021-05-23,2021-05-29,37210,28
"2610 JEFFERSON ST",2,2021-03-09,2022-01-14,37208,60
"2612 8TH AVE S",2,2022-05-03,2025-06-18,37204,38.5
"2612 FOREST VIEW DR",2,2021-02-23,2021-04-04,37013,90
"2615 CLARKSVILLE PIKE",2,2022-03-09,2025-04-22,37208,35
"2616 8TH AVE S",2,2024-09-05,2024-10-27,37204,40
"2616 MUSIC VALLEY DR",2,2022-02-17,2024-08-11,37214,64.5
"2626 MURFREESBORO PIKE",2,2021-11-30,2025-05-31,37217,47
"2626 MUSIC VALLEY DR",2,2022-04-01,2022-11-25,37115,50.5
"2631 OLD MATTHEWS RD",2,2022-07-05,2022-07-13,37207,39
"2652 WOODBERRY DR",2,2025-01-24,2025-07-23,37214,47
"2659 MORGAN RD",2,2025-08-31,2025-09-23,37080,55.5
"2669 MURFREESBORO PIKE",2,2022-01-08,2025-07-01,37217,30.5
"2700 WHITES CREEK PIKE",2,2024-07-30,2025-06-22,37207,41
"271 HERMITAGE AVE",2,2021-06-16,2021-07-03,37210,38
"2710 MCKEIGE DR",2,2021-08-29,2021-12-07,37214,44
"2710 OLD LEBANON PIKE",2,2022-04-13,2022-06-30,37214,44
"2711 MURFREESBORO PIKE",2,2021-07-19,2022-11-07,37013,31
"2719 DRUID DR",2,2021-12-22,2022-02-25,37210,47
"2719 OLD LEBANON PIKE",2,2021-05-11,2021-05-11,37214,25
"2721 ENNIS RD",2,2021-04-04,2022-11-24,37210,27.5
"2724 MURFREESBORO PIKE",2,2022-08-18,2024-02-22,37013,NA
"273 BECKLEA DR",2,2021-04-19,2021-04-24,37115,28
"2730 LEBANON PIKE",2,2022-07-21,2024-04-05,37214,30
"2733 MURFREESBORO PIKE",2,2021-03-20,2024-04-24,37013,22
"2753 WINDCREST TRL",2,2024-12-29,2025-06-08,37013,31
"2760 MURFREESBORO PIKE",2,2024-08-15,2024-12-11,37013,32.5
"279 CATHY JO DR",2,2024-02-17,2024-02-17,37211,NA
"28 WHITE BRIDGE PIKE",2,2022-11-02,2024-01-30,37205,66.5
"2800 GALLATIN PIKE",2,2021-06-20,2024-10-09,37216,33.5
"2800 NOLENSVILLE PIKE",2,2022-03-27,2024-07-29,37211,33
"2803 LAKESHORE DR",2,2021-12-23,2022-07-09,37138,59
"2804 OPRYLAND DR",2,2024-06-07,2024-11-16,37214,36
"2815 OPRYLAND DR",2,2021-08-17,2022-11-14,37214,59
"2824 CREEKVIEW DR",2,2025-02-24,2025-07-12,37217,24
"2830 BLUE BRICK DR",2,2021-02-11,2022-06-10,37214,35
"2846 LEBANON PIKE",2,2024-03-19,2025-12-29,37214,22
"2858 MURFREESBORO PIKE",2,2021-12-29,2022-02-23,37013,25.5
"2900 BABY RUTH LN",2,2021-08-30,2022-12-12,37013,24
"2902 SHADOW LN",2,2021-10-18,2025-02-24,37216,25
"2904 GALLATIN PIKE",2,2021-03-09,2024-09-22,37216,20
"2905 CHERRY HILLS DR",2,2022-06-28,2022-07-16,37013,31
"2906 CLARE AVE",2,2024-05-07,2025-04-21,37209,35
"2909 MURFREESBORO PIKE",2,2021-03-23,2024-02-27,37013,20
"2910 WOODYMORE CT",2,2021-04-14,2022-10-17,37013,64
"2914 DICKERSON PIKE",2,2021-04-16,2021-07-12,37207,61
"2915 DICKERSON PIKE",2,2021-07-12,2024-03-26,37207,NA
"292 MCGAVOCK PIKE",2,2022-12-08,2022-12-09,37214,40
"2924 TORBETT ST",2,2025-04-12,2025-04-25,37209,36
"2929 DICKERSON PIKE",2,2021-06-13,2021-06-23,37207,43.5
"293 BURNING TREE DR",2,2021-01-28,2021-01-29,37076,30
"2930 BERRY HILL DR",2,2021-02-20,2021-03-07,37204,30
"2937 LYNDALE DR",2,2021-04-30,2021-09-04,37207,22.5
"2939 NOLENSVILLE PIKE",2,2021-06-20,2021-09-03,37211,45.5
"2940 BABY RUTH LN",2,2021-02-11,2025-09-11,37013,20
"2948 NOLENSVILLE PIKE",2,2021-05-18,2025-08-05,37211,34
"296 DELLWAY VILLA RD",2,2024-08-04,2025-01-09,37207,41
"2ND AVE N / CHURCH ST",2,2021-06-26,2022-09-25,37201,30.5
"2ND AVE N / GAY ST",2,2021-12-03,2022-07-02,37201,28.5
"2ND AVE N / JEFFERSON ST",2,2021-05-28,2021-09-28,37208,24
"2ND AVE S & LAFAYETTE ST",2,2025-07-20,2025-12-21,37210,32.5
"2ND AVE S / I40 W EXT RAMP",2,2022-04-17,2022-06-27,37210,50
"3 DECATUR ST",2,2024-07-27,2024-09-23,37210,54.5
"300 OLD HICKORY BLVD W",2,2022-05-12,2025-01-28,37115,12.5
"300 SEVEN SPRINGS WAY",2,2024-05-03,2024-08-28,37027,31
"3000 CLIFTON AV",2,2021-01-13,2021-01-25,37209,45.5
"3000 VANDERBILT PL",2,2024-03-01,2025-01-04,37212,25
"3001 LEBANON PIKE",2,2025-02-22,2025-02-25,37214,32
"3001 WEST END AVE",2,2025-01-12,2025-02-13,37212,33
"301 MOLLOY ST",2,2024-05-29,2025-01-04,37201,23
"301 UNION ST",2,2022-12-04,2024-12-16,37201,NA
"301 WHITE BRIDGE PIKE",2,2022-07-14,2025-03-13,37209,38.5
"3019 DICKERSON PIKE",2,2021-06-20,2024-09-18,37207,45
"302 AURORA AVE",2,2022-05-10,2022-05-19,37115,64.5
"302 DUPONT AV",2,2021-01-03,2021-01-11,37115,25
"3020 FERNBROOK LN",2,2025-02-06,2025-12-01,37214,NA
"3021 DICKERSON PIKE",2,2025-03-28,2025-07-31,37207,28
"303 31ST AVE N",2,2024-09-01,2024-10-13,37203,21
"303 INTERSTATE DR",2,2022-03-23,2024-06-06,37213,NA
"3039 BRICK CHURCH PIKE",2,2024-12-23,2025-03-22,NA,34
"304 BROADWAY",2,2021-12-10,2025-10-19,37201,27
"304 PARKSIDE CT",2,2022-09-03,2024-08-17,37138,49.5
"3045 RUNABOUT DR",2,2021-08-09,2022-02-28,37217,38
"3048 EARHART RD",2,2021-06-23,2025-01-25,37076,37
"305 KATE ST",2,2021-07-08,2021-07-17,37115,26.5
"305 MILLWOOD DR",2,2022-04-24,2024-05-05,37217,26
"305 MYATT DR",2,2021-06-01,2024-09-12,37115,36
"306 BURNING TREE DR",2,2021-12-04,2022-01-19,37076,30
"307 KATE ST",2,2021-04-16,2021-08-17,37115,29
"308 ELBERTA ST",2,2022-07-25,2022-11-30,37210,45
"309 BRIDGEWAY AVE",2,2022-06-08,2022-12-08,37138,39
"309 SCHOOLHOUSE CT",2,2025-10-11,2025-11-10,37013,50
"310 ANNA CT",2,2021-05-05,2022-02-09,37207,51.5
"310 CHURCH ST",2,2024-01-10,2024-05-28,37201,58
"310 COMMERCE ST",2,2021-03-26,2024-01-12,37201,24
