"Address","total_calls","first_call","last_call","Zip","median_age"
"141 NEESE DR",13,2016-08-22,2024-10-04,37211,32.5
"1441 LEBANON PKE",13,2019-08-05,2020-12-13,37210,28
"15007 OLD HICKORY BLVD",13,2016-06-26,2024-11-25,37211,31
"172 LUNA DR",13,2017-07-16,2022-10-29,37211,43
"1801 GALLATIN PIKE N",13,2018-05-13,2025-05-27,37115,36
"185 ANTHES DR",13,2020-10-20,2024-10-02,37210,36
"206 3RD AVE S",13,2021-08-18,2025-12-24,37201,40
"208 W DUE WEST AVE",13,2017-07-26,2025-11-29,37115,76
"211 N 1ST ST",13,2018-03-18,2025-06-22,37213,36
"231 BRIDGEWAY CIR",13,2018-03-11,2022-08-23,37211,21
"237 CUMBERLAND BND",13,2016-05-03,2019-01-24,37228,34
"276 WHITE BRIDGE PIKE",13,2017-01-11,2025-04-18,37209,28.5
"300 BROADWAY",13,2016-04-01,2025-04-19,37219,31.5
"307 GLENGARRY DR",13,2018-09-21,2025-07-31,37217,35
"3130 CLARKSVILLE PIKE",13,2017-01-27,2025-12-01,37218,36
"320 JOYNER AVE",13,2016-08-20,2025-08-10,37211,37
"333 GALLATIN PKE S",13,2016-02-07,2021-01-04,37115,34
"3441 DICKERSON PIKE",13,2017-01-08,2025-01-21,37115,30
"345 DELLWAY VILLA RD",13,2016-05-04,2025-01-22,37207,32
"3703 DICKERSON PIKE",13,2016-09-18,2025-08-02,37207,34
"3863 DICKERSON PIKE",13,2017-09-09,2025-09-13,37207,37
"3930 CLARKSVILLE PIKE",13,2017-02-01,2025-11-03,37218,43
"400 COLLINS PARK DR",13,2016-10-17,2025-04-29,37013,31
"4144 LEBANON PKE",13,2016-02-14,2021-01-22,37076,47.5
"4201 NOLENSVILLE PIKE",13,2017-06-05,2023-10-11,37211,34
"4806 LINDELL ST",13,2016-08-29,2018-02-28,37216,32
"505 PICCADILLY ROW",13,2017-06-03,2025-10-12,37013,28.5
"526 8TH AVE S",13,2016-03-07,2025-06-26,37203,47
"5600 CHARLOTTE PIKE",13,2017-12-01,2025-11-07,37209,37
"621 RIVERGATE PKWY",13,2016-10-26,2025-07-19,37072,39
"623 UNION ST",13,2016-06-05,2025-11-16,37219,42
"6700 CABOT DR",13,2016-01-30,2025-03-19,37209,24
"720 ROYAL PKWY",13,2016-08-03,2025-12-22,37214,39.5
"7439 HIGHWAY 70 S",13,2016-03-06,2025-09-09,37221,34
"8353 HIGHWAY 100",13,2017-01-07,2022-08-14,37221,79.5
"84 LESTER AV",13,2019-09-25,2020-11-21,37210,58
"SHELBY ST PEDESTRIAN BRIDGE",13,2021-09-17,2025-11-26,37201,34
"100 1ST AVE S",12,2016-11-18,2024-10-28,37201,42.5
"100 COLEY DAVIS CT",12,2017-09-29,2025-05-08,37221,40
"1015 JOYCE LN",12,2017-05-12,2025-04-22,37216,34
"104 TOMARAND RD",12,2016-04-02,2020-07-11,37013,36
"109 GALLATIN PIKE N",12,2016-04-16,2025-06-14,37115,32
"110 HARRIS ST",12,2016-01-10,2024-12-23,37072,40.5
"112 GIBSON DR",12,2019-10-28,2021-09-23,37115,27
"115 MARGARET ST",12,2017-10-17,2020-04-04,37115,30
"1150 VULTEE BLVD",12,2016-04-23,2025-01-13,37217,39
"118 EMMITT AV",12,2019-08-03,2021-01-26,37115,34
"1229 OLD DICKERSON PIKE",12,2016-05-04,2025-03-05,37072,55
"1401 CHARLOTTE AVE",12,2018-06-09,2025-12-31,37203,31.5
"141 LAFAYETTE ST",12,2016-02-26,2025-12-22,37210,49
"1412 BRICK CHURCH PKE",12,2016-02-06,2020-11-23,37207,33
"18 EAST THOMPSON LN",12,2020-08-15,2024-11-30,37210,36
"2102 GALLATIN PIKE N",12,2018-07-09,2024-04-25,37115,32
"218 VALERIA ST",12,2016-12-07,2022-09-04,37210,51
"2407 BRICK CHURCH PIKE",12,2017-11-03,2024-07-28,37207,33
"2815 LEBANON PIKE",12,2016-07-17,2024-09-24,37214,34
"308 PLUS PARK BLVD",12,2018-12-11,2022-05-20,37217,35.5
"3144 DICKERSON PIKE",12,2017-04-21,2025-08-12,37207,32.5
"315 4TH AVE N",12,2016-12-01,2024-09-01,37219,23
"3410 GALLATIN PIKE",12,2018-01-04,2025-07-19,37216,36
"3696 BELL RD",12,2018-08-24,2025-09-20,37214,33
"3RD AV N / BROADWAY",12,2016-11-20,2021-01-01,37201,25
"4100 CECIL CT",12,2016-10-28,2018-06-13,37207,30
"4161 DODSON CHAPEL RD",12,2020-07-26,2023-09-30,37076,22
"420 CROLEY DR",12,2018-06-25,2025-05-06,37209,23
"420 ROCKWOOD DR",12,2019-06-05,2021-08-13,37076,31
"425 REP JOHN LEWIS WAY S",12,2021-02-23,2025-12-23,37203,32
"4347 LEBANON PIKE",12,2016-04-09,2022-11-29,37076,77.5
"440 3RD AVE N",12,2021-04-27,2025-03-14,37201,35
"644 GLASTONBURY RD",12,2016-01-19,2025-02-18,37217,46
"6924 CHARLOTTE PIKE",12,2016-06-30,2024-09-24,37209,38
"710 STEWARTS FERRY PIKE",12,2019-05-28,2025-12-25,37214,33
"7221 HIGHWAY 70 S",12,2016-07-12,2023-08-14,37221,28.5
"728 EVERGREEN TRL",12,2016-08-03,2024-01-21,37115,30
"735 HARDING PL",12,2018-11-04,2025-03-12,37220,34
"765 BELL RD",12,2017-11-04,2025-07-01,37013,26.5
"801 BRILEY PKWY",12,2018-12-11,2025-05-01,37217,31
"808 WREN RD",12,2016-08-17,2023-06-07,37072,38.5
"840 MERIDIAN ST",12,2018-04-12,2023-10-01,37207,37.5
"901 DICKERSON PIKE S",12,2018-04-16,2024-07-19,37072,40.5
"929 AIRPORT SERVICE RD",12,2023-10-08,2026-01-03,37214,46.5
"1 SYMPHONY PL",11,2021-06-02,2025-05-07,37201,43
"1155 BELL RD",11,2017-11-10,2023-12-15,37013,28
"116 REP JOHN LEWIS WAY N",11,2021-08-20,2025-10-19,37219,35
"1201 GALLATIN PIKE S",11,2017-10-16,2022-11-07,37115,35
"1277 CHEYENNE BLVD",11,2019-06-23,2025-03-03,37115,48
"1298 DICKERSON PIKE S",11,2016-10-03,2024-02-06,37072,48
"13153 OLD HICKORY BLVD",11,2018-08-08,2025-03-20,37013,24
"1515 DEMONBREUN ST",11,2017-07-22,2021-10-21,37203,27.5
"1516 GALLATIN PIKE S",11,2016-12-31,2025-12-18,37115,41
"1909 8TH AVE S",11,2017-12-03,2025-08-29,37203,44
"201 CROSSINGS PL",11,2017-08-25,2025-11-25,37013,29
"2030 25TH AVE N",11,2016-12-23,2024-10-08,37208,43.5
"208 BROADWAY",11,2018-06-03,2024-07-12,37201,26
"2400 BRICK CHURCH PIKE",11,2018-07-25,2023-02-15,37207,43
"2401 BRICK CHURCH PIKE",11,2016-10-16,2025-08-14,37207,35
"2716 NODYNE DR",11,2016-04-04,2020-05-16,37214,25
"2819 NOLENSVILLE PIKE",11,2016-04-27,2025-03-11,37211,34
"301 28TH AV N",11,2019-08-03,2020-12-07,37203,53
"3041 DICKERSON PIKE",11,2016-12-17,2025-04-29,37207,46
"3043 NOLENSVILLE PIKE",11,2017-01-17,2025-07-16,37211,26.5
"3049 DICKERSON PIKE",11,2021-10-13,2025-04-24,37207,34
"307 KATE ST",11,2016-09-09,2021-08-17,37115,33
"329 MURFREESBORO PIKE",11,2016-11-16,2025-12-02,37210,69
"3300 DICKERSON PIKE",11,2017-08-02,2025-04-04,37207,36
"3434 DOVERSIDE DR",11,2016-12-21,2025-07-30,37207,31
"345 BURNING TREE DR",11,2018-06-18,2025-07-10,37076,34
"3460 DICKERSON PIKE",11,2018-10-09,2025-08-01,37207,31
"3474 DICKERSON PIKE",11,2021-07-24,2025-05-18,37207,28
"3636 BELL RD",11,2017-04-27,2023-07-12,37214,36
"3709 CHESAPEAKE DR",11,2019-09-07,2022-10-01,37207,58
"3940 APACHE TRL",11,2019-12-23,2025-09-20,37013,32
"3960 BELL RD",11,2016-01-23,2025-11-01,37076,29
"408 2ND AVE N",11,2016-09-07,2025-08-28,37201,35
"409 BROADWAY",11,2021-04-14,2025-04-26,37203,26
"409 E OLD HICKORY BLVD",11,2016-02-09,2023-05-01,37115,32
"411 E OLD HICKORY BLVD",11,2017-10-26,2021-11-16,37115,48
"4199 NOLENSVILLE PIKE",11,2021-02-16,2026-01-01,37211,45
"4328 HOPEWOOD DR",11,2021-03-05,2022-12-02,37211,27
"444 MURFREESBORO PIKE",11,2017-07-12,2024-12-20,37210,39
"4701 LEBANON PIKE",11,2017-12-04,2025-04-04,37076,46.5
"4820 FRANKLIN PIKE",11,2016-09-30,2025-03-03,37220,16
"524 MURFREESBORO PIKE",11,2019-05-23,2024-05-05,37210,45
"531 DONELSON PIKE",11,2017-04-21,2025-06-02,37214,40
"574 WATSONWOOD DR",11,2018-09-28,2025-04-10,37211,34
"583 DONELSON PIKE",11,2016-06-26,2024-04-07,37214,32
"610 GALLATIN PIKE S",11,2018-06-08,2025-04-05,37115,42
"7000 CHARLOTTE PIKE",11,2016-05-17,2022-11-04,37209,33
"719 MYATT DR",11,2017-01-14,2023-07-05,37115,31
"801 JEFFERSON ST",11,2018-05-07,2021-11-12,37208,29
"819 GALLATIN PKE S",11,2019-09-01,2021-01-11,37115,29
"860 OLD HICKORY BLVD W",11,2020-03-27,2024-02-17,37207,33.5
"900 ROSA L PARKS BLVD",11,2018-07-25,2024-08-01,37208,36.5
"904 26TH AVE N",11,2016-12-16,2025-09-09,37208,15
"916 ONEIDA AVE",11,2016-02-01,2021-06-03,37207,34
"100 BROADWAY",10,2017-07-09,2025-04-17,37201,32
"100 TANGLEWOOD CT",10,2017-09-01,2024-09-29,37211,39
"1000 BROADWAY",10,2021-03-11,2025-11-16,37203,40
"1000 ST LUKE DR",10,2017-01-01,2025-08-23,37205,56
"101 BROADWAY",10,2017-03-19,2025-05-20,37201,37.5
"1010 CAMILLA CALDWELL LN",10,2016-07-23,2020-07-25,37218,78
"1081 MURFREESBORO PIKE",10,2018-02-02,2024-08-20,37217,35
"1109 MURFREESBORO PIKE",10,2021-06-11,2025-01-05,37217,40
"111 WHITSETT RD",10,2018-12-27,2024-04-26,37210,28
"1117 12TH AVE S",10,2021-11-01,2023-08-04,37212,46
"1117 GALLATIN PIKE S",10,2016-12-02,2025-12-13,37115,32
"116 SHELBY ST",10,2020-08-26,2024-06-13,37138,22
"120 3RD AVE S",10,2017-08-19,2026-01-03,37201,24.5
"122 DONELSONWOOD DR",10,2016-08-05,2025-10-11,37214,30
"123 EWING DR",10,2017-02-21,2025-05-12,37207,40
"124 EAGAN CIR",10,2016-11-13,2020-02-07,37115,24
"1252 ROBINSON RD",10,2018-03-05,2023-11-09,37138,28.5
"132 LAFAYETTE ST",10,2021-03-17,2025-08-03,37210,34
"1338 BRICK CHURCH PIKE",10,2016-06-10,2023-08-06,37207,30
"135 DONELSON PIKE",10,2021-04-09,2025-10-28,37214,33
"135 GALLATIN PIKE S",10,2021-03-20,2025-02-25,37115,40
"1402 CLINTON ST",10,2019-03-01,2025-12-09,37203,22.5
"1410 BRICK CHURCH PIKE",10,2017-02-28,2025-08-30,37207,30
"1441 LEBANON PIKE",10,2021-06-19,2025-01-16,37210,32
"150 3RD AVE S",10,2016-09-01,2025-08-20,37201,34
"150 LONG HOLLOW PIKE",10,2016-12-10,2024-09-12,37072,34
"1516 DEMONBREUN ST",10,2016-04-17,2023-01-29,37203,23.5
"1516 GALLATIN PKE S",10,2019-07-26,2020-11-16,37115,36
"1705 JENKINS ST",10,2020-07-13,2025-09-13,37208,51
"1818 ALBION ST",10,2016-02-27,2025-02-21,37208,15.5
"200 GALLATIN PKE S",10,2019-07-17,2021-01-19,37115,30.5
"2001 8TH AVE S",10,2017-11-10,2025-04-13,37204,45.5
"201 REP JOHN LEWIS WAY S",10,2021-04-03,2025-03-14,37203,37
"2100 GALLATIN PIKE N",10,2016-09-24,2023-05-18,37115,37
"2101 GALLATIN PIKE N",10,2019-04-20,2025-02-26,37115,42.5
"2136 CLIFF DR",10,2016-11-23,2025-06-06,37218,63
"2232 GALLATIN PKE N",10,2019-09-05,2020-07-16,37115,34.5
"2258 LEBANON PIKE",10,2017-12-07,2025-12-26,37214,41
"2499 MURFREESBORO PIKE",10,2016-09-20,2025-11-15,37013,31.5
"2514 JEFFERSON ST",10,2019-11-06,2025-12-21,37208,62
"2705 DICKERSON PIKE",10,2017-02-28,2025-08-27,37207,33
"2715 WHITES CREEK PKE",10,2016-02-10,2020-11-14,37207,20
"2727 MCGAVOCK PIKE",10,2017-01-08,2025-11-12,37214,33
"2929 OLD FRANKLIN RD",10,2016-07-12,2024-01-16,37013,34
"300 GREAT CIRCLE RD",10,2022-09-02,2025-07-26,37228,44
"300 KOREAN VETERANS BLVD",10,2021-03-18,2024-11-30,37201,31
"310 4TH AVE S",10,2016-02-22,2025-07-17,37201,36
"3100 JUSTIN TOWNE CT",10,2020-11-08,2021-06-07,37013,19
"3112 WINDSOR GREEN DR",10,2018-02-01,2022-10-11,37013,29
"3150 MCGAVOCK PIKE",10,2017-08-30,2025-09-15,37214,15
"317 BROADWAY",10,2016-11-04,2026-01-01,37201,34
"3200 CLARKSVILLE PIKE",10,2017-09-14,2025-08-08,37218,32
"321 WALTON LN",10,2020-02-10,2025-12-16,37115,34.5
"3227 BRIARWICK DR",10,2016-05-15,2024-07-29,37218,58
"333 NORTHCREEK BLVD",10,2016-07-09,2025-08-03,37072,41.5
"3417 LEBANON PIKE",10,2016-07-24,2023-12-19,37076,25
"3431 PERCY PRIEST DR",10,2020-08-11,2025-12-12,37214,38
"363 HARDING PL",10,2017-11-12,2024-02-01,37211,32.5
"365 HARDING PL",10,2018-09-16,2025-07-24,37211,33
"3812 HILLSBORO PIKE",10,2017-03-03,2024-05-10,37215,15
"384 THOMPSON LN",10,2016-11-11,2025-02-10,37210,36
"4001 ANDERSON RD",10,2016-07-08,2025-09-01,37217,41
"4001 CENTRAL PIKE",10,2017-02-03,2024-09-03,37076,34
"4100 CENTRAL PIKE",10,2017-04-29,2024-11-08,37076,31
"412 WHITE BRIDGE PL",10,2016-07-02,2025-08-24,37209,36
"419 EWING DR",10,2016-03-25,2025-10-16,37207,27
"420 BROADWAY",10,2017-09-08,2024-11-15,37203,30
"420 WALTON LN",10,2016-11-27,2024-02-24,37115,42
"441 JANETTE AVE",10,2016-07-17,2018-11-20,37072,47.5
"5003 LINBAR DR",10,2017-05-31,2025-12-09,37211,31
"510 GAY ST",10,2016-04-18,2022-08-18,37219,30.5
"512 OLD HICKORY BLVD",10,2018-04-07,2025-07-15,37209,33
"5771 OLD HICKORY BLVD",10,2020-12-12,2025-08-20,37076,30.5
"601 2ND AVE S",10,2017-10-19,2022-08-05,37210,34
"611 CHARLES E DAVIS BLVD",10,2018-12-04,2025-07-01,37210,29
"625 GALLATIN PIKE N",10,2016-07-12,2021-09-12,37115,41
"631 DICKERSON PIKE",10,2017-03-11,2026-01-01,37207,36
"6444 EATONS CREEK RD",10,2017-01-28,2024-01-05,37080,32
"6900 LENOX VILLAGE DR",10,2017-02-18,2025-09-16,37211,30.5
"7044 CHARLOTTE PKE",10,2016-01-13,2021-01-12,37209,30
"712 MAIN ST",10,2019-05-21,2024-02-18,37206,34.5
"7277 OLD HICKORY BLVD",10,2016-01-28,2025-11-12,37189,16
"7657 HIGHWAY 70 S",10,2017-04-04,2025-02-18,37221,39
"807 CLARK PL",10,2017-02-25,2025-04-25,37203,30
"816 MURFREESBORO PIKE",10,2018-04-20,2025-12-23,37217,25.5
"82 LAFAYETTE ST",10,2018-02-25,2024-11-15,37210,43
"825 MURFREESBORO PIKE",10,2021-11-23,2025-06-14,37217,37
"8283 RIVER ROAD PKE",10,2016-02-09,2020-12-28,37209,25
"865 BELLEVUE RD",10,2016-04-15,2025-08-24,37221,37
"930 RIVERGATE PKWY",10,2017-09-04,2024-07-14,37115,40
"985 MURFREESBORO PIKE",10,2017-10-30,2025-08-17,37217,37.5
"AIRPORT PT 2",10,2017-07-30,2020-11-24,37214,38
"BELL RD / HICKORY HOLLOW PKWY",10,2018-11-23,2022-11-22,37013,36
"1000 THOMPSON PL",9,2018-10-07,2024-11-03,37217,35
"101 FOOTHILL CT",9,2016-01-05,2024-10-16,37217,67
"101 GATEWOOD AVE",9,2021-12-31,2025-08-06,37207,36
"1040 N DUPONT AVE",9,2018-01-23,2025-12-06,37115,35
"106 GALLATIN PIKE N",9,2016-05-23,2025-10-22,37115,31
"1074 MURFREESBORO PIKE",9,2022-01-24,2024-11-19,37217,40
"109 LAFAYETTE ST",9,2018-02-06,2025-10-30,37210,42
"1108 MURFREESBORO PIKE",9,2024-05-19,2025-09-28,37217,40
"111 4TH AVE S",9,2018-12-05,2025-12-28,37203,45
"111 BROADWAY",9,2018-10-04,2024-03-03,37201,31.5
"112 QUEEN ANNE DR",9,2018-01-25,2022-11-09,37115,30
"1200 E OLD HICKORY BLVD",9,2016-04-24,2024-09-12,37115,37.5
"1210 MURFREESBORO PKE",9,2020-04-15,2020-10-27,37217,35.5
"123 UNIVERSITY CT",9,2018-06-05,2025-09-18,37210,22
"1271 ANTIOCH PKE",9,2016-03-16,2020-12-05,37211,35
"13000 OLD HICKORY BLVD",9,2019-03-18,2025-05-23,37013,33
"1301 BELL RD",9,2016-07-15,2024-09-05,37013,26
"1307 BELL RD",9,2016-10-24,2024-10-21,37013,31.5
"1419 ROSA L PARKS BLVD",9,2022-09-27,2025-04-20,37208,27
"1508 DICKERSON PIKE",9,2016-07-07,2023-08-29,37207,30
"167 LAFAYETTE ST",9,2019-10-03,2024-11-14,37210,45
"1779 GALLATIN PIKE N",9,2018-08-01,2024-09-25,37115,43.5
"201 E PALESTINE AVE",9,2016-02-09,2024-07-14,37115,34.5
"206 WHITSETT RD",9,2016-04-07,2023-06-06,37210,55
"2200 ELM HILL PIKE",9,2016-08-25,2022-09-18,37214,41
"2202 DICKERSON PIKE",9,2018-07-10,2024-08-04,37207,42
"2400 BUENA VISTA PKE",9,2016-01-05,2021-01-29,37218,32
"2406 ELM HILL PIKE",9,2017-11-05,2025-07-17,37214,36
"2410 CHARLOTTE AVE",9,2017-01-27,2024-10-30,37203,37
"2460 MUSIC VALLEY DR",9,2017-05-17,2023-01-18,37214,39.5
"2521 ELM HILL PIKE",9,2021-02-15,2025-08-21,37214,27
"2525 ELM HILL PKE",9,2020-01-29,2021-01-24,37214,34
"2539 26TH AVE N",9,2023-09-29,2025-04-21,37208,34
"2622 MURFREESBORO PIKE",9,2019-06-16,2023-04-29,37217,31.5
"2ND AVE N & BROADWAY",9,2023-03-03,2025-12-28,37201,28
"301 EAST THOMPSON LN",9,2020-01-23,2024-06-02,37217,38.5
"302 DUPONT AVE",9,2017-10-05,2021-04-28,37115,25
"311 RACHEL RD",9,2024-09-30,2025-12-29,37214,66
"312 HARDING PL",9,2017-05-11,2025-07-01,37211,37
"3171 LEBANON PIKE",9,2016-10-28,2025-08-26,37214,37
"3205 CONVISER DR",9,2016-12-22,2023-03-04,37207,52
"3304 DICKERSON PIKE",9,2016-09-02,2024-07-21,37207,29
"3312 OAK TREES CT",9,2022-09-19,2024-05-15,37013,22
"3328 CALAIS CIR",9,2016-08-13,2022-02-26,37013,34
"3504 JOHN A MERRITT BLVD",9,2016-09-25,2025-09-21,37209,18
"370 CUMBERLAND WAY",9,2023-06-13,2025-08-25,37115,27
"3955 NOLENSVILLE PIKE",9,2019-04-20,2024-09-15,37211,32
"410 S 5TH ST",9,2024-07-21,2025-08-06,37206,33
"4400 LEBANON PIKE",9,2016-05-14,2024-11-27,37138,24
"45 VANTAGE WAY",9,2016-03-16,2024-06-17,37228,26
"469 PONDER PL",9,2017-11-15,2024-11-19,37228,60
"4960 EDMONDSON PIKE",9,2018-03-12,2025-05-27,37211,24.5
"5132 LANA RENEE CT",9,2019-10-10,2022-09-10,37076,34.5
"515 BASSWOOD AVE",9,2017-01-31,2023-07-04,37209,36.5
"5315 HICKORY HOLLOW LN",9,2017-11-29,2024-10-31,37013,32
"555 N DUPONT AVE",9,2016-03-10,2025-03-29,37115,55
"5825 CROSSINGS BLVD",9,2017-06-07,2022-07-10,37013,38
"590 DONELSON PIKE",9,2017-08-14,2023-08-22,37214,21
"601 PRESIDENT RONALD REAGAN WAY",9,2022-11-09,2025-05-27,37210,29
"615 NASHUA LN",9,2017-06-23,2018-04-12,37209,39
"621 N DUPONT AVE",9,2017-07-07,2025-08-01,37115,58
"631 MURFREESBORO PIKE",9,2018-08-25,2022-11-04,37210,50.5
"6353 N NEW HOPE RD",9,2018-01-21,2025-08-29,37076,55
"701 YOWELL AVE",9,2021-03-16,2025-04-03,37115,58.5
"713 32ND AVE N",9,2018-05-28,2024-10-07,37209,41
"714 MAYLENE DR",9,2018-03-28,2025-11-09,37115,30.5
"717 25TH AVE N",9,2023-05-01,2024-03-18,37208,37
"727 MCGAVOCK PKE",9,2019-09-12,2020-12-23,37214,39
"733 BRILEY PKWY",9,2016-01-28,2023-06-12,37217,31
"8001 HIGHWAY 70 S",9,2016-06-06,2025-02-25,37221,16
"803 DICKERSON PIKE",9,2017-07-22,2025-12-15,37207,39
"825 DICKERSON PIKE S",9,2017-04-05,2025-09-01,37072,45
"903 FAIRWIN AVE",9,2024-07-23,2025-10-17,37216,43
"10 E CAMPBELL RD",8,2019-06-28,2024-11-19,37115,28
"100 RIVERGATE MEADOWS DR",8,2019-02-25,2024-04-16,37072,27
"1001 MURFREESBORO PIKE",8,2021-09-05,2024-03-11,37217,34
"1015 JEFFERSON ST",8,2018-01-02,2025-02-16,37208,48
"1016 CAMILLA CALDWELL LN",8,2018-09-01,2023-07-07,37218,33
"106 31ST AVE S",8,2017-05-05,2024-01-24,37212,70
"1084 MURFREESBORO PIKE",8,2018-02-15,2025-05-26,37217,44.5
"1105 PRESTON DR",8,2016-12-14,2020-02-01,37206,38.5
"111 ACKLEN PARK DR",8,2017-05-20,2024-06-01,37203,24
"1131 BELL RD",8,2017-12-10,2024-05-28,37013,36
"118 8TH AVE S",8,2018-09-01,2025-02-09,37203,37
"1191 MURFREESBORO PKE",8,2019-11-19,2021-01-29,37217,32.5
"125 LAFAYETTE ST",8,2019-04-05,2025-02-24,37210,38
"130 BROADMOOR DR",8,2018-03-04,2025-03-04,37207,34.5
"13010 OLD HICKORY BLVD",8,2017-07-21,2023-06-03,37013,31.5
"1308 DALEMERE DR",8,2019-03-30,2024-04-14,37207,45
"1404 BROADWAY",8,2018-09-04,2025-09-21,37203,41.5
"1429 12TH AVE S",8,2018-07-10,2025-01-09,37203,54
"143 DONALD ST",8,2019-08-23,2023-08-19,37207,54.5
"1430 BELL RD",8,2019-03-18,2024-11-29,37013,33
"146 GREEN ST",8,2017-11-22,2023-03-12,37210,44
"1501 WOODLAND POINTE DR",8,2016-02-08,2025-10-30,37214,38.5
"1520 HAMPTON ST",8,2017-10-15,2024-02-29,37207,34
"1710 MAGNOLIA BLVD",8,2017-08-26,2023-11-29,37212,76.5
"1717 HOBSON PIKE",8,2022-09-30,2025-07-09,37013,29.5
"1816 DIVISION ST",8,2016-05-01,2023-11-17,37203,31.5
"1900 RICHARD JONES RD",8,2020-07-21,2025-04-25,37215,37
"1902 DICKERSON PKE",8,2019-09-18,2021-01-20,37207,54
"1906 CHARLOTTE AVE",8,2016-08-14,2025-09-18,37203,29
"1916 DR D B TODD JR BLVD",8,2021-07-03,2024-02-04,37208,43
"200 PARAGON MILLS RD",8,2016-02-17,2024-03-05,37211,26
"2012 S HAMILTON RD",8,2020-02-12,2023-10-11,37218,42
"202 NORTHGATE CIR",8,2019-06-04,2025-05-30,37072,31
"2021 GALLATIN PIKE N",8,2016-10-08,2024-11-08,37115,43.5
"203 SEALEY DR",8,2016-04-24,2025-07-01,37115,28
"205 MILLWOOD DR",8,2017-01-21,2025-12-28,37217,28
"214 OLD HICKORY BLVD",8,2016-04-01,2024-07-29,37221,31
"222 GALLATIN PIKE S",8,2016-11-13,2024-07-01,37115,33
"2284 MURFREESBORO PKE",8,2019-09-08,2020-11-01,37217,32
"2300 OLD MATTHEWS RD",8,2023-08-12,2025-05-04,37207,28
"2304 VANDERBILT PL",8,2016-04-16,2025-04-13,37212,20
"2306 BRICK CHURCH PIKE",8,2017-02-16,2023-08-16,37207,40
"2306 BRICK CHURCH PKE",8,2020-04-04,2020-10-03,37207,39
"234 BONNALYNN DR",8,2019-06-01,2023-02-09,37076,38.5
"2401 MUSIC VALLEY DR",8,2017-11-23,2025-09-06,37214,53
"2511 ELM HILL PKE",8,2019-07-12,2021-01-12,37214,37
"2541 HIBBITTS RD",8,2016-04-01,2019-02-06,37214,39
"2589 WHITES CREEK PIKE",8,2016-06-25,2023-11-15,37207,34.5
"260 CUMBERLAND BND",8,2016-03-03,2025-06-25,37228,38
"261 WHITE BRIDGE PIKE",8,2017-05-27,2025-04-06,37209,33
"2813 DICKERSON PIKE",8,2021-02-01,2023-09-15,37207,30
"2823 MURFREESBORO PKE",8,2019-07-20,2020-11-26,37013,35.5
"2900 BABY RUTH LN",8,2017-06-23,2022-12-12,37013,21
"2925 WINGATE AVE",8,2018-08-22,2021-03-28,37211,32
"300 HICKORY HOLLOW PL",8,2016-03-29,2021-02-23,37013,32
"301 3RD AVE S",8,2018-03-10,2023-08-02,37201,26
"301 DEMONBREUN ST",8,2017-08-26,2025-12-17,37201,41
"305 W TRINITY LN",8,2020-03-22,2025-12-21,37207,34
"308 ELBERTA ST",8,2019-06-02,2022-11-30,37210,43
"315 S MAIN ST",8,2016-10-08,2025-02-01,37072,35.5
"319 ELBERTA ST",8,2016-04-11,2023-03-07,37210,30
"3217 COLBY DR",8,2019-01-25,2020-08-02,37211,48
"324 HARDING PL",8,2018-09-10,2025-08-10,37211,33
"330 HARDING PL",8,2019-06-06,2025-05-21,37211,38
"3410 CLARKSVILLE PIKE",8,2016-12-09,2024-05-07,37218,32
"3680 TAMPA DR",8,2019-01-14,2020-09-14,37211,21
"3705 OLD CLARKSVILLE PKE",8,2019-09-17,2020-09-20,37080,27
"3900 DICKERSON PIKE",8,2017-01-25,2025-10-18,37207,34
"3909 ALAMEDA ST",8,2017-10-26,2024-02-07,37209,44
"400 DAVIDSON RD",8,2017-02-09,2023-03-20,37205,15
"410 REP JOHN LEWIS WAY S",8,2021-08-13,2026-01-01,37203,40
"4101 LEBANON PIKE",8,2017-04-12,2024-03-29,37076,38
"415 TUSCULUM RD",8,2017-08-05,2023-08-12,37211,31
"4206 STAMMER PL",8,2017-01-24,2022-05-20,37215,86.5
"426 MURFREESBORO PIKE",8,2017-04-21,2025-02-10,37210,47
"430 HIGH ST",8,2016-10-22,2020-05-05,37211,31
"440 HARDING PL",8,2018-03-15,2023-08-23,37211,36.5
"441 HARDING PL",8,2016-07-30,2024-08-02,37211,49
"449 FRANKLIN LIMESTONE RD",8,2020-06-26,2024-02-28,37217,15
"455 SWISS AVE",8,2016-03-09,2025-06-20,37211,39
"468 PONDER PL",8,2018-09-19,2024-02-01,37228,26.5
"4700 CHARLOTTE AVE",8,2016-05-10,2024-02-07,37209,35.5
"4711 ANDREW JACKSON PKWY",8,2020-01-23,2023-11-29,37076,38.5
"4912 SHASTA DR",8,2021-10-10,2024-06-09,37211,49
"4TH AVE N / BROADWAY",8,2021-09-23,2022-12-04,37203,27
"505 CHURCH ST",8,2019-05-18,2025-11-30,37219,32.5
"510 RECOVERY RD",8,2016-11-05,2023-11-16,37211,49
"5170 HICKORY HOLLOW PKWY",8,2016-01-19,2022-09-05,37013,29
"518 DONELSON PIKE",8,2016-10-03,2025-12-03,37214,35
"535 MAIN ST",8,2018-05-14,2025-03-23,37206,31.5
"5500 OLD HICKORY BLVD",8,2017-03-03,2025-01-19,37076,36
"561 OWENDALE DR",8,2018-05-09,2024-04-18,37013,30
