"Address","total_calls","first_call","last_call","Zip","median_age"
"1216 BUBBLING WELL RD",2,2020-01-11,2020-04-20,37115,33
"1216 GREENWOOD CT",2,2019-07-31,2019-10-12,37206,25
"1222 TULIP GROVE RD",2,2017-12-13,2019-10-12,37076,27.5
"1225 WEXFORD DOWNS LN",2,2017-01-20,2017-12-16,37211,36.5
"1226 LOWES LN",2,2019-10-23,2020-04-08,37072,48.5
"1229 OLD DICKERSON PKE",2,2019-11-01,2020-07-09,37072,59
"123 2ND AV S",2,2020-02-04,2020-02-07,37201,27
"123 DOUGLAS AVE",2,2017-02-13,2017-06-16,37207,50
"1231 DICKERSON PKE S",2,2016-01-26,2020-02-21,37072,38
"124 BOYCE CT",2,2019-03-30,2019-08-16,37218,52
"124 TUSCULUM SQUARE DR",2,2020-04-22,2020-06-18,37211,56.5
"1241 PIERCE RD",2,2018-02-05,2018-05-19,37115,14.5
"1245 SIOUX TER",2,2018-04-20,2018-04-26,37115,47
"12457 OLD HICKORY BLVD",2,2020-06-14,2020-08-07,37013,20
"1251 NEELYS BEND RD",2,2017-11-29,2020-07-04,37115,13
"126 EMMITT AV",2,2020-03-28,2020-04-01,37115,37.5
"1264 JACKSONS HILL RD",2,2018-06-14,2020-02-21,37076,33
"1271 LOWES LN",2,2016-10-18,2017-02-08,37072,41
"1273 JACKSONS HILL RD",2,2016-03-05,2017-08-25,37076,40
"1274 CHEYENNE BLVD",2,2017-12-06,2020-03-04,37115,36
"12751 OLD HICKORY BLVD",2,2019-12-07,2020-11-16,37013,50
"129 COMMERCE ST",2,2018-08-14,2018-10-29,37138,47
"12TH AV N / GRUNDY ST",2,2018-03-10,2020-01-29,37203,20
"12TH AV S / PINE ST",2,2019-03-15,2020-04-30,37203,41
"130 HEARTHSTONE MANOR CIR",2,2018-02-14,2020-11-11,37027,94.5
"1300 21ST AVE S",2,2017-12-02,2017-12-02,37212,18
"1300 GALLATIN PKE N",2,2020-04-04,2020-10-02,37115,53
"13001 OLD HICKORY BLVD",2,2018-12-19,2020-11-06,37013,29
"1304 N AVONDALE CIR",2,2017-01-25,2019-10-26,37207,44.5
"1305 GALLATIN AVE",2,2017-09-22,2019-01-03,37206,31.5
"1308 DALEMERE DR",2,2019-03-30,2019-05-24,37207,43.5
"1309 PIERCE RD",2,2017-07-05,2018-06-01,37115,48
"131 FRENCH LANDING DR",2,2018-09-25,2020-02-12,37228,46.5
"1310 ANTIOCH PKE",2,2020-03-04,2020-06-29,37211,26.5
"1310 EASTLAND AVE",2,2016-01-13,2018-01-20,37206,56.5
"1313 51ST AV N",2,2020-03-26,2020-06-15,37209,22.5
"1313 51ST AVE N",2,2018-11-05,2019-05-05,37209,47.5
"1315 DAVIDSON ST",2,2019-07-21,2020-03-29,37206,25
"1319 PRIEST WOODS CT",2,2019-02-25,2020-01-20,37214,27
"1320 TULIP GROVE RD",2,2018-04-14,2019-07-12,37076,30
"1329 PIERCE RD",2,2016-08-08,2017-08-19,37115,58.5
"133 TWIN OAKS DR",2,2017-01-31,2017-02-03,37211,25
"13306 OLD HICKORY BLVD",2,2016-11-02,2018-09-13,37013,42
"1331 BRIARVILLE RD",2,2017-10-03,2018-10-08,37115,25.5
"1333 MCALPINE AVE",2,2018-01-10,2019-05-02,37216,56.5
"13336 OLD HICKORY BLVD",2,2017-07-09,2017-10-29,37013,43.5
"1338 BRICK CHURCH PIKE",2,2016-06-10,2016-11-02,37207,42
"1338 BRICK CHURCH PKE",2,2016-03-03,2020-05-22,37207,49
"134 CANTON CT",2,2019-08-03,2019-12-18,37072,31
"1345 BELL RD",2,2020-03-02,2020-09-02,37013,37
"136 CHARLES E DAVIS BLVD",2,2017-11-06,2020-03-17,37210,42.5
"137 N 6TH ST",2,2016-03-16,2016-11-24,37206,40
"138 2ND AVE N",2,2016-10-16,2017-06-24,37201,33
"138 FAIN ST",2,2017-03-03,2019-03-11,37210,54
"139 UNIVERSITY CT",2,2019-06-05,2020-03-15,37210,24
"140 CUDE LN",2,2017-05-25,2020-06-27,37115,40.5
"1401 18TH AVE S",2,2016-09-10,2018-12-07,37212,17.5
"1401 CHARLOTTE AV",2,2020-03-12,2020-05-13,37203,30
"1401 CHARLOTTE AVE",2,2018-06-09,2019-04-22,37203,36
"1407 BRYAN ST",2,2019-06-30,2020-07-08,37138,64.5
"1408 EDGEHILL AVE",2,2017-07-04,2018-01-03,37212,46.5
"1410 23RD AVE N",2,2016-01-20,2019-01-05,37208,37.5
"1410 BRICK CHURCH PKE",2,2019-07-16,2021-01-01,37207,39
"1410 ROBINSON RD",2,2019-08-25,2020-04-19,37138,29.5
"1412 COUNTY HOSPITAL RD",2,2017-12-27,2019-09-05,37218,62.5
"1415 MOUNTAIN VALLEY BND",2,2018-02-25,2018-05-13,37209,49
"1417 HICKORY HIGHLANDS DR",2,2016-01-22,2016-02-23,37013,33
"1420 GALLATIN PIKE N",2,2018-10-08,2018-10-12,37115,44.5
"1420 GALLATIN PKE N",2,2016-02-09,2019-11-30,37115,34.5
"1421 FRANKLIN AVE",2,2016-05-21,2018-03-09,37206,45
"1425 ROBINSON RD",2,2016-09-09,2016-12-21,37138,46.5
"1429 12TH AV S",2,2020-01-27,2020-06-28,37203,55.5
"143 DONALD ST",2,2019-08-23,2020-04-05,37207,54.5
"143 GALLATIN PIKE N",2,2018-07-07,2018-10-26,37115,37.5
"1444 SNELL BLVD",2,2020-06-02,2020-11-26,37218,41.5
"1448 DOUBLETREE LN",2,2017-12-15,2020-08-05,37217,17
"145 HARRIS ST",2,2016-09-11,2020-08-16,37115,36
"1458 COUNTY HOSPITAL RD",2,2018-06-23,2020-04-18,37218,31
"146 SCENIC VIEW RD",2,2016-08-29,2017-12-21,37138,57.5
"1465 TIMBER RIDGE CIR",2,2017-09-12,2020-01-30,37211,42
"1480 ROBINSON RD",2,2016-10-26,2020-06-08,37138,43.5
"14881 OLD HICKORY BLVD",2,2018-01-10,2019-11-08,37013,53
"149 UNIVERSITY CT",2,2018-09-01,2020-06-10,37210,30
"14910 OLD HICKORY BLVD",2,2016-02-11,2019-05-04,37211,43.5
"14999 OLD HICKORY BLVD",2,2020-09-21,2020-11-01,37211,34
"150 4TH AVE N",2,2018-10-31,2019-05-05,37219,34
"150 LONG HOLLOW PKE",2,2020-05-15,2020-05-20,37072,37.5
"1500 21ST AVE S",2,2016-01-11,2018-04-07,37212,71
"1501 ENSLEY BLVD",2,2018-03-11,2018-12-03,37210,49
"1501 WOODLAND POINTE DR",2,2016-02-08,2017-07-31,37214,34
"1504 18TH AVE S",2,2016-02-27,2019-02-03,37212,29.5
"1507 CEDAR LN",2,2020-11-09,2020-11-09,37212,38
"1508 DICKERSON PKE",2,2020-10-18,2020-11-20,37207,20
"1509 AARONWOOD DR",2,2019-07-06,2020-05-29,37138,35.5
"1509 DR D B TODD JR BLVD",2,2019-10-05,2019-12-14,37208,40
"1509 MARKET SQ",2,2017-04-18,2020-04-08,37076,53.5
"1510 MOHAWK TRL",2,2020-01-13,2020-03-22,37115,35.5
"1511 23RD AVE N",2,2016-07-07,2018-03-15,37208,49
"1511 ANDY ST",2,2016-08-27,2017-12-01,37216,50
"15128 OLD HICKORY BLVD",2,2016-04-24,2019-05-05,37211,24
"1513 ROBINSON RD",2,2018-06-29,2020-07-01,37138,38
"1514 ANDY ST",2,2020-01-31,2020-10-04,37216,30.5
"1516 JONES AVE",2,2019-05-02,2019-05-17,37207,41
"1517 WHITE PINE CT",2,2018-05-21,2019-03-06,37214,29
"1519 SHELBY AVE",2,2016-03-31,2016-12-07,37206,65.5
"1520 HAMPTON ST",2,2017-10-15,2020-11-14,37207,27
"153 DELLWAY VILLA RD",2,2017-04-25,2018-07-26,37207,36.5
"154 MCGAVOCK PKE",2,2019-11-04,2020-08-08,37214,27.5
"154 PARK CIR",2,2018-10-08,2020-12-18,37138,24
"1550 GALLATIN PIKE N",2,2017-11-01,2019-01-18,37115,59
"1552 ROCKGLADE RUN",2,2017-06-23,2018-03-18,37013,55.5
"15530 OLD HICKORY BLVD",2,2017-02-11,2020-09-23,37211,43.5
"158 MOUNTAINHIGH DR",2,2016-02-14,2016-02-19,37013,29
"1584 GALLATIN PKE N",2,2019-09-06,2020-02-08,37115,32.5
"15TH AV N / CHURCH ST",2,2016-05-08,2017-05-01,37203,47
"160 ANTIOCH PIKE",2,2017-10-31,2018-11-27,37211,15.5
"160 MCGAVOCK PIKE",2,2018-01-31,2018-09-11,37214,35
"160 RURAL AVE",2,2016-02-29,2018-10-31,37209,15
"160 SCALF DR",2,2018-01-18,2018-03-12,37115,43
"1600 BUCHANAN ST",2,2019-06-24,2020-04-06,37208,33
"1600 HAYES ST",2,2016-07-25,2019-08-16,37203,62
"1600 MCGAVOCK ST",2,2018-11-07,2019-06-09,37203,27
"1601 16TH AVE N",2,2017-09-02,2019-03-02,37208,27
"1602 GALLATIN PKE N",2,2019-08-07,2020-09-03,37115,39
"1603 16TH AV N",2,2020-07-06,2020-12-22,37208,54
"1603 16TH AVE N",2,2018-04-26,2019-04-17,37208,31.5
"1603 DICKERSON PIKE",2,2018-09-08,2018-09-30,37207,41
"1608 BERRYWOOD RD",2,2016-03-25,2016-06-20,37216,44
"1608 RIVERSIDE DR",2,2020-03-07,2020-03-12,37216,39
"1608 TREUTLAN PL",2,2017-08-11,2020-03-04,37207,62
"1613 HOBSON PKE",2,2016-02-09,2020-05-10,37013,32
"1613 REBECCA ST",2,2019-07-30,2019-12-27,37216,23.5
"1615 17TH AVE N",2,2016-10-26,2019-05-30,37208,51
"1615 HEIMAN ST",2,2018-03-22,2020-08-25,37208,58.5
"1628 HERMAN ST",2,2020-07-28,2020-11-14,37208,36
"1630 OTTER CREEK RD",2,2017-06-30,2018-07-18,37215,41.5
"1661 ROSA L PARKS BLVD",2,2020-06-12,2020-12-08,37208,29.5
"1664 LIBERTY HILL DR",2,2017-08-16,2017-10-06,37115,34
"167 ANTIOCH PKE",2,2019-11-11,2020-09-26,37211,47
"168 PARK CIR",2,2017-12-04,2020-04-08,37138,59.5
"1691 MURFREESBORO PKE",2,2020-07-21,2020-09-25,37217,30
"16TH AV N / CHURCH ST",2,2016-02-14,2019-02-14,37203,21.5
"1700 CHURCH ST",2,2017-11-03,2019-07-21,37203,25.5
"1704 CHARLOTTE AVE",2,2017-08-03,2019-06-05,37203,29
"1705 STATE ST",2,2017-11-17,2020-04-22,37203,22
"1708 EASTSIDE AV",2,2020-04-27,2020-05-04,37206,45
"1710 16TH AVE N",2,2016-04-09,2016-05-30,37208,48.5
"1710 PATTERSON ST",2,2018-08-20,2019-06-29,37203,42
"1711 14TH AVE N",2,2016-10-03,2017-05-31,37208,45.5
"1714 REYNOLDS RD",2,2018-09-21,2020-07-06,37217,48
"1714 WESTCHESTER DR",2,2020-10-20,2020-10-27,37207,30
"1715 BROADWAY",2,2018-06-17,2020-11-21,37203,51.5
"1717 14TH AVE N",2,2018-04-28,2019-06-25,37208,42.5
"1717 CHARLOTTE AV",2,2020-09-05,2020-11-20,37203,35.5
"1719 W END AVE",2,2017-01-24,2017-08-11,37203,42
"1739 HERMAN ST",2,2019-11-12,2020-02-23,37208,45
"1740 22ND AVE N",2,2016-03-03,2017-12-14,37208,26
"176 BLACKPOOL DR",2,2018-06-17,2019-04-17,37013,21.5
"1765 GALLATIN PIKE N",2,2018-12-13,2019-04-09,37115,36.5
"1779 GALLATIN PIKE N",2,2018-08-01,2019-01-18,37115,40.5
"178 BROOKE CASTLE DR",2,2017-07-30,2018-03-02,37076,48
"1789 GALLATIN PKE N",2,2019-12-27,2020-05-30,37115,45.5
"18 E THOMPSON LN",2,2016-08-16,2019-06-28,37210,29.5
"1800 ASHTON AVE",2,2016-09-04,2018-02-12,37218,52.5
"1801 12TH AV S",2,2019-10-02,2020-10-10,37212,48.5
"1801 DICKERSON PKE",2,2019-09-07,2019-12-29,37207,31.5
"1801 GALLATIN PIKE N",2,2018-05-13,2019-02-15,37115,42
"1802 CAMPBELL RD",2,2016-03-07,2018-09-27,37072,48
"1805 25TH AVE N",2,2016-08-22,2019-03-09,37208,44
"1805 E BELMONT CIR",2,2016-11-19,2017-12-03,37212,18.5
"1807 WILLOW SPRINGS DR",2,2020-10-26,2020-11-11,37216,19
"1808 OSAGE ST",2,2016-03-05,2016-07-19,37208,15
"1809 ANTIOCH PKE",2,2019-10-11,2020-03-18,37013,55
"1812 DR D B TODD JR BLVD",2,2019-09-21,2019-10-20,37208,31
"1815 CEPHAS ST",2,2016-02-13,2016-04-16,37208,54
"1818 CHURCH ST",2,2016-10-07,2019-06-16,37203,44
"1818 WESTCHESTER DR",2,2016-01-14,2017-09-26,37207,36
"1821 CEPHAS ST",2,2016-01-20,2018-10-26,37208,60.5
"1826 LEBANON PIKE",2,2018-09-14,2019-06-08,37210,31
"1830 10TH AV N",2,2019-07-15,2019-12-11,37208,51.5
"1836 10TH AV N",2,2019-08-15,2020-11-22,37208,37.5
"185 BECKLEA DR",2,2018-05-01,2020-02-19,37115,32
"1851 JOY CIR",2,2017-12-04,2018-03-28,37207,73
"1900 BELMONT BLVD",2,2016-05-03,2018-10-15,37212,19.5
"1900 BROADWAY",2,2017-06-05,2018-07-18,37203,38.5
"1900 DAVIDSON ST",2,2017-02-06,2017-09-17,37206,26.5
"1900 SOUTH DR",2,2016-01-22,2017-11-04,37212,19.5
"1901 CEPHAS ST",2,2016-05-21,2016-09-14,37208,50.5
"1901 GALLATIN PIKE N",2,2018-09-22,2019-04-28,37115,25
"1901 MURFREESBORO PKE",2,2019-09-18,2020-09-15,37217,31.5
"1902 HAILEY AV",2,2020-01-03,2020-06-12,37218,29
"1902 SHELBY AVE",2,2017-12-08,2017-12-09,37206,33
"1908 HICKORY CLUB DR",2,2018-05-13,2019-06-03,37013,60.5
"1909 8TH AVE S",2,2017-12-03,2019-03-28,37203,33
"1910 SHELBY AV",2,2019-08-25,2019-09-17,37206,32.5
"1910 UPLAND DR",2,2017-08-01,2018-03-13,37216,43
"1911 BROADWAY",2,2017-12-23,2017-12-23,37203,25
"1912 TREEVIEW DR",2,2018-03-08,2020-12-21,37013,31
"1919 DIVISION ST",2,2016-01-24,2020-10-27,37203,26
"1921 GREENWOOD AVE",2,2016-02-01,2019-03-04,37206,27.5
"1921 RANSOM PL",2,2017-02-15,2018-10-17,37217,46.5
"1936 VALLEY PARK DR",2,2017-02-22,2019-11-08,37216,34
"1947 NEELYS BEND RD",2,2018-01-06,2019-07-21,37115,23
"195 HICKS RD",2,2020-08-03,2020-08-14,37221,29
"196 DELVIN DR",2,2016-10-07,2018-01-19,37013,69
"1975 MURFREESBORO PKE",2,2019-09-30,2019-12-25,37217,30.5
"1993 GATLIN DR",2,2016-01-08,2019-11-08,37210,28.5
"1ST AV N / CHURCH ST",2,2016-06-09,2020-01-13,37201,31
"1ST AV S / CHESTNUT ST",2,2017-06-30,2017-10-16,37210,55.5
"1ST AV S / KOREAN VETERANS BLVD",2,2018-09-02,2018-10-23,37201,27
"20 RACHEL DR",2,2016-12-21,2019-01-28,37214,69
"200 25TH AVE S",2,2016-03-18,2016-10-08,37212,18.5
"200 BROADWAY",2,2017-10-17,2017-11-08,37201,52
"200 CLAUDIA DR",2,2019-01-06,2019-01-22,37138,20
"2001 8TH AVE S",2,2017-11-10,2018-10-31,37204,44
"2001 DR D B TODD JR BLVD",2,2017-09-21,2019-10-18,37208,68
"2001 FORGES DR",2,2016-08-16,2016-10-24,37217,33.5
"2001 RIVERSIDE RD",2,2019-05-27,2020-11-16,37138,35.5
"2003 SUNSET CIR",2,2018-02-24,2019-05-30,37207,69.5
"2004 W END AVE",2,2017-09-23,2018-03-11,37203,47.5
"201 8TH AV S",2,2020-03-14,2020-05-07,37203,24
"201 ANTHONY ST",2,2020-01-17,2020-12-06,37138,22.5
"201 DELLROSE DR",2,2019-10-02,2020-05-07,37214,55
"201 GRIZZARD AV",2,2020-07-25,2020-09-06,37207,21
"201 LARKIN SPRINGS RD",2,2017-11-25,2020-01-04,37115,43
"201 RUDY CIR",2,2017-07-30,2019-02-20,37214,31
"201 WOODLAND ST",2,2016-08-07,2018-02-25,37213,21
"2011 RICHARD JONES RD",2,2019-11-30,2020-10-07,37215,25
"2015 OAKWOOD AVE",2,2017-06-24,2017-12-23,37207,33.5
"2022 14TH AV N",2,2020-05-30,2020-09-15,37208,57
"203 CLEVELAND ST",2,2018-06-26,2020-05-11,37207,30
"203 ENCLAVE CIR",2,2019-01-26,2019-12-22,37211,41.5
"203 OAKWELL FARMS LN",2,2017-10-09,2018-06-30,37076,34
"203 TENONWOOD CT",2,2016-12-25,2018-09-03,37013,49
"2034 HOBSON PKE",2,2020-05-13,2020-05-25,37013,51
"2037 GREENWOOD AVE",2,2017-06-14,2017-08-15,37206,55
"204 MAY DR",2,2019-01-25,2019-01-26,37115,79
"2040 RANSOM PL",2,2020-09-24,2020-10-05,37217,37
"2040 ROSA L PARKS BLVD",2,2017-09-02,2018-08-27,37228,52
"2044 ROSA L PARKS BLVD",2,2018-04-17,2018-08-25,37228,31
"205 RIVERGATE MEADOWS DR",2,2018-07-07,2018-11-09,37072,27
"205 ROSEBANK AVE",2,2017-03-04,2017-05-07,37206,31.5
"206 ANNE DALLAS DUDLEY BLVD",2,2019-03-03,2020-01-29,37219,41
"206 BEN ALLEN RD",2,2017-06-17,2017-07-20,37207,28.5
"207 3RD AVE S",2,2017-11-15,2018-11-24,37201,35
"207 COTTAGE LN",2,2016-10-01,2018-10-14,37214,63
"2071 OAKWOOD AV",2,2020-08-06,2020-12-07,37207,34.5
"208 CHIMNEYTOP DR",2,2019-12-20,2020-06-30,37013,35
"208 MANZANO RD",2,2017-06-26,2020-06-05,37115,85
"208 W DUE WEST AV",2,2019-12-17,2020-07-17,37115,73.5
"209 GARNER AVE",2,2016-09-01,2016-11-12,37115,23
"21 VAUGHNS GAP RD",2,2016-05-28,2017-03-05,37205,27.5
"210 CROSSINGS PL",2,2020-04-13,2020-10-24,37013,30.5
"210 OLD HICKORY BLVD",2,2018-08-10,2020-11-10,37221,36.5
"210 STOCKYARD ST",2,2020-12-12,2020-12-12,37201,34
"2101 GALLATIN PIKE N",2,2019-04-20,2019-05-04,37115,34.5
"2101 GALLATIN PKE N",2,2019-10-14,2020-10-17,37115,46
"2101 JONES CIR",2,2019-03-15,2020-07-07,37207,26.5
"2102 12TH AVE N",2,2016-12-31,2019-03-18,37208,57
"2102 GALLATIN PIKE N",2,2018-07-09,2019-06-16,37115,22.5
"2104 GALLATIN PIKE N",2,2018-03-16,2018-06-15,37115,90
"2106 BUCHANAN ST",2,2016-04-21,2016-08-23,37208,40.5
"2107 GENEIVA DR",2,2020-04-05,2020-04-05,37216,52
"211 E WEBSTER ST",2,2018-08-07,2019-03-18,37115,42
"211 S 10TH ST",2,2016-10-22,2018-08-25,37206,20.5
"2110 SADLER AVE",2,2018-03-29,2018-04-03,37210,27.5
"2111 ERIN LN",2,2016-10-31,2017-05-24,37221,22
"2112 ACKLEN AVE",2,2016-03-26,2016-10-25,37212,61.5
"2117 AILEEN DR",2,2017-11-10,2018-07-11,37013,27
"212 DELLWAY VILLA RD",2,2019-04-22,2020-09-16,37207,27.5
"212 HAYNES PARK DR",2,2019-12-26,2020-06-30,37218,31
"212 PAVILION BLVD",2,2016-04-14,2018-05-08,37217,50
"2124 FREEMAN LN",2,2020-03-07,2020-04-24,37115,19
"2126 ABBOTT MARTIN RD",2,2017-11-13,2018-06-14,37215,25
"2130 CLIFF DR",2,2017-10-10,2017-11-27,37218,62
"2132 W RICHMOND HILL DR",2,2017-05-31,2019-05-28,37207,57
"2133 ANTIOCH PIKE",2,2017-09-04,2017-10-28,37013,43.5
"215 PAGE RD",2,2016-07-10,2020-01-15,37205,44.5
"215 S 10TH ST",2,2016-01-10,2016-02-01,37206,30
"2162 SANBORN DR",2,2019-03-31,2020-06-20,37210,26
"217 MAPLEWOOD TRCE",2,2017-03-15,2018-07-28,37207,42
"217 WILLOW LN",2,2020-06-21,2020-11-01,37211,23
"2177 NOLENSVILLE PIKE",2,2017-01-14,2017-09-28,37211,28
"2187 NOLENSVILLE PKE",2,2019-09-26,2019-10-20,37211,48
"220 BLANTON AVE",2,2016-07-25,2016-10-04,37210,44
"220 BRIDGEWAY CIR",2,2020-08-06,2020-11-30,37211,21
"220 CROSSINGS PL",2,2017-11-03,2020-12-23,37013,48
"220 GIFFORD PL",2,2016-05-31,2020-05-31,37080,49.5
"220 RUDY CIR",2,2016-01-24,2020-08-02,37214,38.5
"220 W MAPLEWOOD LN",2,2019-09-24,2020-04-14,37207,56.5
"2200 21ST AVE S",2,2017-11-01,2019-01-09,37212,35
"2201 JONES AVE",2,2018-07-10,2018-08-23,37207,30
"2201 W END AVE",2,2016-02-06,2016-04-24,37212,20.5
"2201 WHITES CREEK PIKE",2,2019-04-09,2019-05-21,37207,35
"2202 DICKERSON PIKE",2,2018-07-10,2018-07-17,37207,45.5
"2206 ELLIOTT AVE",2,2017-02-10,2018-07-10,37204,69
"221 STEWARTS FERRY PKE",2,2019-08-28,2019-11-08,37214,61.5
"2213 ALBION ST",2,2016-02-10,2016-08-24,37208,59.5
"2213 WICKSON AVE",2,2019-01-21,2019-03-20,37210,42.5
"2222 11TH AVE S",2,2017-09-07,2018-03-24,37204,56
"2223 WHITES CREEK PKE",2,2020-07-31,2020-12-18,37207,34.5
"2231 26TH AV N",2,2019-11-06,2020-05-29,37208,39.5
"2233 DALE VIEW DR",2,2017-11-21,2017-12-04,37013,33
"224 NESBITT LN",2,2017-09-29,2017-11-27,37115,65
"2244 MURFREESBORO PKE",2,2016-02-28,2020-01-08,37217,30.5
"225 NESBITT LN",2,2017-11-08,2019-03-16,37115,24
"225 OLD TUSCULUM RD",2,2019-04-09,2019-05-10,37013,19
"2258 LEBANON PIKE",2,2017-12-07,2017-12-13,37214,66
"226 BROOKRIDGE TRL",2,2020-04-03,2020-09-24,37211,38
"227 PLUM NELLY CIR",2,2019-02-05,2019-08-31,37027,37.5
"228 W TRINITY LN",2,2020-01-17,2020-05-13,37207,45
"229 JACKSONIAN DR",2,2017-05-14,2017-05-21,37076,58
"230 BURNING TREE DR",2,2017-08-27,2018-04-28,37076,29.5
"230 THOMPSON LN",2,2016-08-26,2018-10-16,37211,37
"2300 8TH AV S",2,2019-09-28,2020-12-18,37204,21
"2300 ELM HILL PKE",2,2020-01-01,2020-04-08,37214,32
"2301 RIVERSIDE DR",2,2019-09-03,2020-05-14,37216,29
"2301 VANDERBILT PL",2,2017-01-21,2017-10-27,37212,20
"2302 VANDERBILT PL",2,2016-10-26,2017-04-21,37212,19
"2304 MURFREESBORO PIKE",2,2016-08-14,2017-12-08,37217,25.5
"2306 BRICK CHURCH PIKE",2,2017-02-16,2019-04-13,37207,41.5
"2312 DICKERSON PKE",2,2016-01-31,2019-11-01,37207,29.5
"2312 ELLISTON PL",2,2016-01-17,2016-11-27,37203,59
"2312 MURFREESBORO PKE",2,2020-02-06,2020-04-24,37217,27
"2316 TWO RIVERS PKWY",2,2017-09-04,2019-09-25,37214,25.5
"232 ELM ST",2,2019-03-11,2020-02-23,37115,56
"232 JUAREZ DR",2,2020-07-10,2020-10-31,37076,25.5
"2324 LEBANON PIKE",2,2017-01-28,2019-05-09,37214,40.5
"2324 LEBANON PKE",2,2016-02-09,2020-06-18,37214,39.5
"233 GARNER AV",2,2019-07-24,2019-10-08,37115,45
"234 BONNALYNN DR",2,2019-06-01,2020-01-04,37076,44.5
"234 WHITSETT RD",2,2018-06-29,2019-03-01,37210,32.5
"2340 ELM HILL PKE",2,2020-03-08,2020-07-21,37214,40
"235 AURORA AV",2,2019-07-27,2020-09-19,37115,27
"235 LONG HOLLOW PKE",2,2019-11-15,2020-06-21,37072,26.5
"238 ORLANDO AV",2,2019-12-09,2019-12-12,37209,73.5
"240 N 1ST ST",2,2017-11-23,2020-09-28,37213,37.5
"240 ROBINWOOD AVE",2,2016-02-17,2016-07-23,37115,54
"2400 BRICK CHURCH PKE",2,2019-07-27,2020-10-02,37207,38.5
"2400 CLARKSVILLE PKE",2,2016-02-18,2016-04-01,37208,30
"2400 DICKERSON PKE",2,2019-12-12,2020-09-30,37207,33.5
"2401 HIGHLAND AV",2,2020-07-13,2020-08-18,37212,NA
"2401 MUSIC VALLEY DR",2,2017-11-23,2020-06-10,37214,47
"2402 GROVER ST",2,2018-06-21,2020-02-08,37207,28
"2403 BRICK CHURCH PIKE",2,2018-09-01,2019-06-19,37207,47.5
"2406 MUSIC VALLEY DR",2,2019-11-20,2020-03-27,37214,29.5
"2407 BRICK CHURCH PIKE",2,2017-11-03,2019-05-12,37207,35
"2408 VAULX LN",2,2020-03-07,2020-03-19,37204,20
"241 NEW SAWYER BROWN RD",2,2019-11-08,2019-11-12,37221,34
"2411 MCGINNIS DR",2,2018-05-09,2020-06-25,37216,24
"2415 MCGAVOCK PIKE",2,2017-04-14,2019-01-07,37214,24
"2416 26TH AVE N",2,2017-11-19,2018-04-28,37208,28
"2417 ROBBIE CT",2,2016-10-11,2016-11-12,37214,55
"2419 EMMETT AVE",2,2018-10-06,2018-11-14,37206,50
"2421 EDEN ST",2,2017-02-26,2020-08-17,37208,35.5
"2421 LEBANON PIKE",2,2017-05-25,2019-03-31,37214,22
"2424 ATRIUM WAY",2,2020-05-10,2020-10-18,37214,29
"2429 BRASHER AVE",2,2016-07-01,2018-07-21,37206,20
"244 CEDARCREEK DR",2,2016-09-17,2020-07-06,37013,24
"244 ROBINWOOD AV",2,2019-12-12,2020-10-16,37115,87
"249 BROOKRIDGE TRL",2,2017-06-21,2018-07-03,37211,40.5
"249 TWIN OAKS DR",2,2017-10-02,2017-10-21,37211,41
"2500 BRANSFORD AVE",2,2017-06-06,2019-02-14,37204,31.5
"2500 MUSIC VALLEY DR",2,2019-04-29,2019-11-18,37214,60
"2500 WOODBERRY DR",2,2020-01-15,2020-07-06,37214,19
"2501 DAVID DR",2,2018-05-14,2019-06-29,37214,56.5
"2505 TREETOP DR",2,2019-08-08,2019-10-20,37013,25.5
"2509 26TH AV N",2,2020-01-02,2020-01-07,37208,30
"251 DELLWAY VILLA RD",2,2020-04-05,2020-11-15,37207,36
"251 NORTHCREEK BLVD",2,2020-05-24,2020-10-02,37072,33.5
"2513 HIGHLAND TRACE DR",2,2016-01-25,2017-11-14,37207,29
"2516 MUSIC VALLEY DR",2,2019-12-27,2020-11-02,37214,26.5
"2517 TIMWOOD DR",2,2020-12-15,2020-12-24,37214,54.5
"2518 CARTER AVE",2,2018-10-05,2018-10-19,37206,49
"2520 MUSIC VALLEY DR",2,2019-02-26,2020-06-08,37214,50
"2521 ELM HILL PKE",2,2020-07-10,2020-11-18,37214,37
"2525 BUENA VISTA PIKE",2,2017-01-20,2019-06-06,37218,26.5
"2525 MERRY OAKS DR",2,2017-09-24,2020-03-29,37214,31
"2525 W END AVE",2,2017-08-05,2017-08-05,37203,25
"2525 WHITES CREEK PIKE",2,2017-08-21,2018-01-22,37207,48.5
"2526 SHARONDALE DR",2,2020-07-07,2020-11-25,37215,36.5
"253 DELLWAY VILLA RD",2,2020-06-25,2020-06-26,37207,50
"253 LOVELL ST",2,2019-10-26,2020-04-09,37115,25
"2531 ELM HILL PIKE",2,2016-11-16,2018-01-19,37214,54
"2540 PULLEY RD",2,2017-10-18,2018-06-14,37214,42
"2541 MURFREESBORO PIKE",2,2017-03-22,2017-04-23,37013,29
"2541 MURFREESBORO PKE",2,2016-02-26,2020-01-16,37013,26
"2570 MURFREESBORO PIKE",2,2017-12-25,2018-06-16,37217,26.5
"2584 KANLOW DR",2,2017-10-17,2019-03-23,37013,28
"2589 WHITES CREEK PKE",2,2020-08-07,2020-08-13,37207,54
"25TH AV S / GARLAND AVE",2,2016-10-01,2019-01-26,37203,21
